net.if.in[WAN Miniport (PPTP)]_avg,"system.cpu.load[percpu,avg1]_avg","icmppingloss[,{$PINGL},,,]_avg",net.if.out[WAN Miniport (PPTP)]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection-WFP 802.3 MAC Layer LightWeight Filter-0000]_avg,"vfs.fs.size[J:,total]_avg","vfs.fs.size[C:,pfree]_avg",net.if.out[WAN Miniport (Network Monitor)]_avg,"system.swap.size[,free]_avg",net.if.in[WAN Miniport (IP)]_avg,"vfs.fs.size[C:,total]_avg",net.if.out[WAN Miniport (L2TP)]_avg,net.if.out[WAN Miniport (IPv6)-QoS Packet Scheduler-0000]_avg,"vfs.fs.size[J:,pfree]_avg",net.if.in[WAN Miniport (L2TP)]_avg,net.if.out[WAN Miniport (IP)]_avg,perf_counter[\2\250]_avg,"vfs.fs.size[O:,pfree]_avg",perf_counter[\234(_Total)\1402]_avg,net.if.in[WAN Miniport (Network Monitor)-QoS Packet Scheduler-0000]_avg,net.if.in[WAN Miniport (IKEv2)]_avg,net.if.out[WAN Miniport (Network Monitor)-QoS Packet Scheduler-0000]_avg,"vfs.fs.size[O:,total]_avg",perf_counter[\2\18]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection-QoS Packet Scheduler-0000]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection]_avg,net.if.out[WAN Miniport (PPPOE)]_avg,net.if.out[WAN Miniport (IP)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection-WFP Native MAC Layer LightWeight Filter-0000]_avg,"vfs.fs.size[O:,used]_avg","vfs.fs.size[O:,free]_avg",net.if.in[WAN Miniport (IPv6)-WFP Native MAC Layer LightWeight Filter-0000]_avg,"icmppingsec[,{$PINGS},,,]_avg","vfs.fs.size[J:,used]_avg",vm.memory.size[free]_avg,"vfs.fs.size[J:,free]_avg",net.if.out[Microsoft ISATAP Adapter #2]_avg,"system.cpu.load[percpu,avg15]_avg",net.if.in[WAN Miniport (Network Monitor)]_avg,net.if.out[WAN Miniport (IPv6)]_avg,agent.ping_avg,net.if.in[WAN Miniport (IPv6)]_avg,proc.num[]_avg,perf_counter[\234(_Total)\1404]_avg,net.if.out[Microsoft Kernel Debug Network Adapter]_avg,vm.memory.size[total]_avg,perf_counter[\2\16]_avg,"system.cpu.load[percpu,avg5]_avg",net.if.out[WAN Miniport (IKEv2)]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection-QoS Packet Scheduler-0000]_avg,net.if.in[WAN Miniport (IP)-QoS Packet Scheduler-0000]_avg,net.if.out[WAN Miniport (Network Monitor)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[WAN Miniport (IPv6)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[RAS Async Adapter]_avg,"system.swap.size[,total]_avg",net.if.in[WAN Miniport (IP)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[WAN Miniport (PPPOE)]_avg,net.if.in[Microsoft ISATAP Adapter #2]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection-WFP 802.3 MAC Layer LightWeight Filter-0000]_avg,net.if.out[WAN Miniport (SSTP)]_avg,net.if.in[RAS Async Adapter]_avg,"vfs.fs.size[C:,used]_avg",net.if.in[WAN Miniport (SSTP)]_avg,net.if.out[WAN Miniport (IP)-QoS Packet Scheduler-0000]_avg,"vfs.fs.size[C:,free]_avg",net.if.in[WAN Miniport (IPv6)-QoS Packet Scheduler-0000]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection]_avg,system.uptime_avg,"icmpping[,{$PING},,,]_avg",net.if.in[WAN Miniport (Network Monitor)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[Microsoft Kernel Debug Network Adapter]_avg
0.0,0.010906377360656676,0.0,0.0,0.015448148795381604,0.0,0.5415957111321354,0.0,0.34693212945301344,0.0,0.0,0.0,0.0,0.9906985348527452,0.0,0.0,0.09335727109515268,0.0,0.13678694215427753,0.0,0.0,0.0,0.0,0.002191394625806829,0.00029512036551032476,0.015394328242035314,0.0,0.0,0.00029657878415647915,0.0,0.0,0.0,0.13516372021521905,0.009294219147095717,0.8510520446413476,0.9907053169304079,0.0,0.010999361915468991,0.0,0.0,0.0,0.0,0.043478260869564966,0.003032217308907139,0.0,0.0,0.01839789535288568,0.011015240467295257,0.0,0.015438382265942087,0.015409504979400928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029517993890984355,0.0,0.0,0.4582904030051935,0.0,0.0,0.5416422794130327,0.0,0.00030027972475624707,0.42414512824819794,1.0,0.0,0.0
0.0,0.00430514895815395,0.0,0.0,0.0019584296749390077,0.0,0.5369284137496066,0.0,0.3219513998828134,0.0,0.0,0.0,0.0,0.9906985348527452,0.0,0.0,0.05206463195691202,0.0,0.0,0.0,0.0,0.0,0.0,0.0002698994174001728,0.00011786951764773419,0.0019676917198361656,0.0,0.0,0.00011889702317565776,0.0,0.0,0.0,0.014573405073020754,0.009296558957712087,0.8467872504917988,0.9907029771208871,0.0,0.0041779344292181934,0.0,0.0,0.0,0.0,0.0,0.0016424510423247002,0.0,0.0,4.959931143611e-05,0.004506908616497659,0.0,0.0019584472059178447,0.0019612119780965573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011809311986426554,0.0,0.0,0.46307652181376113,0.0,0.0,0.5369414608996763,0.0,0.00012003413427402743,0.4252135046336373,1.0,0.0,0.0
0.0,0.013905631134837265,0.0,0.0,0.002946975035966507,0.0,0.534342478713338,0.0,0.3306012098035742,0.0,0.0,0.0,0.0,0.9906948349859405,0.0,0.0,0.09694793536804314,0.0,0.0006453263905114768,0.0,0.0,0.0,0.0,0.002438113855306941,0.00019041782086052844,0.0029415711914336255,0.0,0.0,0.0001919598289474593,0.0,0.0,0.0,0.13272252113758648,0.009299348224135029,0.8415767530425438,0.9907001878557704,0.0,0.01414420710400778,0.0,0.0,0.0,0.0,0.08695652173913038,0.012507896399241946,0.0,0.0,0.03540074211594711,0.01433612050050406,0.0,0.00294038792457517,0.002949261746821738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019093743702618907,0.0,0.0,0.46567354814219897,0.0,0.0,0.5343723851171589,0.0,0.0001932540177511854,0.4262818810190766,1.0,0.0,0.0
0.0,0.008108030537856609,0.0,0.0,0.0035265639126769504,0.0,0.529801324503314,0.0,0.3307179789547261,0.0,0.0,0.0,0.0,0.9906911351191358,0.0,0.0,0.10592459605026927,0.0,0.010703517028828286,0.0,0.0,0.0,0.0,0.0003952358712672829,0.0002123102812340656,0.003517267498523303,0.0,0.0,0.00021404347733581532,0.0,0.0,0.0,0.04106994619523443,0.00930172907311122,0.8732317170754169,0.9906978070079091,0.0,0.007596244416760354,0.0,0.0,0.0,0.0,0.0,0.0022741629816803535,0.0,0.0,0.0013665484793546128,0.007976042222617566,0.0,0.0035439948966291914,0.003506529232994518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021253986386149718,0.0,0.0,0.47017849728255356,0.0,0.0,0.5298053796092148,0.0,0.0002152724901871223,0.42735025740451593,1.0,0.0,0.0
0.0,0.011781757648814641,0.0,0.0,0.005523498196896838,0.0,0.5250078839482839,0.0,0.31263803830106696,0.0,0.0,0.0,0.0,0.990687435252331,0.0,0.0,0.22621184919210058,0.0,2.2252634155568166e-05,0.0,0.0,0.0,0.0,0.002220469223297629,0.00021702818959164053,0.005532028276329927,0.0,0.0,0.00021865495835222655,0.0,0.0,0.0,0.043123750960799394,0.009305125516194446,0.8632993075023756,0.9906944105664164,0.0,0.01373400990550272,0.0,0.0,0.0,0.0,0.08695652173913038,0.004421983575489577,0.0,0.0,0.013675890678606339,0.013624503350530743,0.0,0.005520974109988972,0.005339685208972231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021739204028056172,0.0,0.0,0.4750678864130933,0.0,0.0,0.525005948182887,0.0,0.00021947643314599555,0.4284058726275738,1.0,0.0,0.0
0.0,0.0031714597325067408,0.0,0.0,3.3219838764660613e-06,0.0,0.52153894670451,0.0,0.35360878769124593,0.0,0.0,0.0,0.0,0.990687435252331,0.0,0.0,0.15080789946140039,0.0,0.0,0.0,0.0,0.0,0.0,0.00028986155408623716,2.5811936527740924e-05,3.076450065392746e-06,0.0,0.0,2.6117307949849195e-05,0.0,0.0,0.0,0.01895157571099154,0.00930627773955206,0.880618517867473,0.9906932583435981,0.0,0.0038588921637142566,0.0,0.0,0.0,0.0,0.0,0.0032849020846494,0.0,0.0,8.500091019735858e-05,0.0030984996738421394,0.0,2.9308516670847705e-06,2.8627331125538185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6281704548563982e-05,0.0,0.0,0.47847648697208456,0.0,0.0,0.5215633028891844,0.0,2.604031528790165e-05,0.4294870101753946,1.0,0.0,0.0
0.0,0.00701739280179094,0.0,0.0,0.005848181313514058,0.0,0.5250709555345345,0.0,0.3286616189615046,0.0,0.0,0.0,0.0,0.990687435252331,0.0,0.0,0.1454219030520647,0.0,0.01564360181136442,0.0,0.0,0.0,0.0,0.00032133108645878447,0.00011622970309487965,0.0058373365624856165,0.0,0.0,0.00011816947831111576,0.0,0.0,0.0,0.02177401998462721,0.009308514824086123,0.8569908233682986,0.9906910212601117,0.0,0.007824131749263163,0.0,0.0,0.0,0.0,0.0,0.0070751737207833225,0.0,0.0,0.014193606928646501,0.007664709719504236,0.0,0.0058539052233289885,0.0058479175571123174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011647425937038789,0.0,0.0,0.4748013014028132,0.0,0.0,0.5251089909742461,0.0,0.0001186331923472598,0.4305556833320522,1.0,0.0,0.0
0.0,0.002324780437403133,0.0,0.0,4.40046271325073e-06,0.0,0.5315042573320703,0.0,0.335917358055033,0.0,0.0,0.0,0.0,0.9906837353855261,0.0,0.0,0.087971274685817,0.0,4.450526831113633e-05,0.0,0.0,0.0,0.0,0.0018946840494854017,2.9036501343562664e-05,4.155764567774641e-06,0.0,0.0,2.9309189230568647e-05,0.0,0.0,0.0,0.018619523443504996,0.009310802881111524,0.841704254383306,0.9906887332041578,0.0,0.0018838686153565681,0.0,0.0,0.0,0.0,0.0,0.0070751737207833225,0.0,0.0,0.00031491022038243334,0.0022682796655399406,0.0,4.010969636833808e-06,3.861434044682394e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9424716691098945e-05,0.0,0.0,0.46843323503589573,0.0,0.0,0.5315108134688415,0.0,2.9348281033642542e-05,0.43162376294627347,1.0,0.0,0.0
0.0,0.0015355031284082395,0.0,0.0,4.2627941049792504e-06,0.0,0.5292967518133089,0.0,0.35822194149453335,0.0,0.0,0.0,0.0,0.9906800355187212,0.0,0.0,0.12028725314183131,0.0,0.0,0.0,0.0,0.0,0.0,0.00040993989065395413,2.513464576212282e-05,4.050345237741488e-06,0.0,0.0,2.5141333131560974e-05,0.0,0.0,0.0,0.019203689469638734,0.009313564049008294,0.8427068623551817,0.990685972037554,0.0,0.0015800188386861543,0.0,0.0,0.0,0.0,0.0,0.007580543272267846,0.0,0.0,6.836406566774617e-05,0.0017642175176421741,0.0,3.86518959523562e-06,3.7644379109864575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5481084426761747e-05,0.0,0.0,0.47071777859705577,0.0,0.0,0.5293312447178202,0.0,2.5090713503409965e-05,0.43269243610293084,1.0,0.0,0.0
0.0,0.002913150795017503,0.0,0.0,3.1448532567030814e-06,0.0,0.5236833806370242,0.0,0.3483619486696359,0.0,0.0,0.0,0.0,0.9906763356519165,0.0,0.0,0.15978456014362652,0.0,8.901053662227266e-05,0.0,0.0,0.0,0.0,0.0009822738619493544,1.857648883650206e-05,2.922134109939974e-06,0.0,0.0,1.8789733376633685e-05,0.0,0.0,0.0,0.01744504227517294,0.009316060039338492,0.8736784385940042,0.9906834760483925,0.0,0.0028409954118683717,0.0,0.0,0.0,0.0,0.0,0.011749842072015163,0.0,0.0,0.0005208140909013762,0.003039198244677698,0.0,2.755915617166948e-06,2.547046621867487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884926273007406e-05,0.0,0.0,0.47635656708278873,0.0,0.0,0.52367747507191,0.0,1.8641241618856446e-05,0.43376051571715213,1.0,0.0,0.0
0.0,0.0035589231387405974,0.0,0.0,3.246198877124434e-06,0.0,0.5179438662882383,0.0,0.34002471098326037,0.0,0.0,0.0,0.0,0.9906763356519165,0.0,0.0,0.20466786355475763,0.0,1.1126317077784083e-05,0.0,0.0,0.0,0.0,0.0005797559094345733,1.3650437463151675e-05,3.0033294237101916e-06,0.0,0.0,1.3689155888784625e-05,0.0,0.0,0.0,0.01880399692544197,0.009318177408873973,0.8698403217717061,0.9906813586798486,0.0,0.003266385099206952,0.0,0.0,0.0,0.0,0.0,0.01490840176879343,0.0,0.0,9.550267353190623e-05,0.0035729111071576836,0.0,2.829927022901418e-06,2.7697784844285458e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4052149593114446e-05,0.0,0.0,0.4820791777133735,0.0,0.0,0.5179470833526558,0.0,1.3436306661272247e-05,0.4348291888738095,1.0,0.0,0.0
0.0,0.003989438034555991,0.0,0.0,4.213915022563655e-06,0.0,0.5168716493219812,0.0,0.3401537909151031,0.0,0.0,0.0,0.0,0.9906726357851116,0.0,0.0,0.18132854578096946,0.0,1.1126317077784083e-05,0.0,0.0,0.0,0.0,0.0009257739375894781,1.74234426062543e-05,3.984402082359061e-06,0.0,0.0,1.7703961391287966e-05,0.0,0.0,0.0,0.01657186779400461,0.00932038234388477,0.8767287010519427,0.9906791537458701,0.0,0.003585427364710885,0.0,0.0,0.0,0.0,0.0,0.054579911560328494,0.0,0.0,0.000264926510592851,0.004002846468599892,0.0,3.854424299856054e-06,3.633313508027126e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8055250202124755e-05,0.0,0.0,0.4831296985960236,0.0,0.0,0.5168901727750352,0.0,1.7298392977728276e-05,0.43589756525924883,1.0,0.0,0.0
0.0,0.004089891510246253,0.0,0.0,3.901357954273036e-06,0.0,0.5173762220119862,0.0,0.3355968385019228,0.0,0.0,0.0,0.0,0.9906948349859405,0.0,0.0,0.08438061041292633,0.0,0.00040054741480022695,0.0,0.0,0.0,0.0,0.0008678811614839466,2.2940884452998193e-05,3.6313594749714704e-06,0.0,0.0,2.2844465121703468e-05,0.0,0.0,0.0,0.018133743274404306,0.009298476495936514,0.8462059278905012,0.9907010595835606,0.0,0.004314666828719879,0.0,0.0,0.0,0.0,0.0,0.06620341124447253,0.0,0.0,0.0005000409497163095,0.004284528257130996,0.0,3.4386147658206103e-06,3.3786986570752886e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2983413950493532e-05,0.0,0.0,0.482643379124994,0.0,0.0,0.5174088114621824,0.0,2.2979246006128457e-05,0.43696594164468816,1.0,0.0,0.0
0.0,0.002626140864473908,0.0,0.0,2.6444032018790945e-06,0.0,0.5147272153894669,0.0,0.34631154625648275,0.0,0.0,0.0,0.0,0.9906985348527452,0.0,0.0,0.014362657091562037,0.0,0.0,0.0,0.0,0.0,0.0,0.0036646023369365436,1.609859579155713e-05,2.4439340851938946e-06,0.0,0.0,1.6180109800006297e-05,0.0,0.0,0.0,0.020101460415065338,0.009294453873265107,0.8556021882850517,0.9907050825968124,0.0,0.002233295858527544,0.0,0.0,0.0,0.0,0.0,0.026152874289324068,0.0,0.0,0.0004396940009662969,0.0025796121686532635,0.0,2.286279606233713e-06,2.1761262217154264e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6441896036457557e-05,0.0,0.0,0.48533203061519714,0.0,0.0,0.5147042611933088,0.0,1.5758920908281755e-05,0.43803402125890945,1.0,0.0,0.0
0.0,0.001650307100625678,0.0,0.0,3.404943786987957e-06,0.0,0.5086092715231771,0.0,0.3848435858442887,0.0,0.0,0.0,0.0,0.9906985348527452,0.0,0.0,0.04129263913824066,0.0,0.0,0.0,0.0,0.0,0.0,0.019204362602473695,1.6170179368411213e-05,3.170205980188186e-06,0.0,0.0,1.6235562914681742e-05,0.0,0.0,0.0,0.01799231360491929,0.009296481064087425,0.8767505605470882,0.9907030550144753,0.0,0.0017927136823554408,0.0,0.0,0.0,0.0,0.0,0.005559065066329754,0.0,0.0,0.0006077537550067166,0.0018383443040977283,0.0,3.0075543966641356e-06,2.798518079597705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649806058420431e-05,0.0,0.0,0.49142889623770003,0.0,0.0,0.5085885902589062,0.0,1.607731680072907e-05,0.4391023976443488,1.0,0.0,0.0
0.0,0.003013604270707765,0.0,0.0,4.108981946552168e-06,0.0,0.5069694102806679,0.0,0.3627280566668496,0.0,0.0,0.0,0.0,0.9906948349859405,0.0,0.0,0.07181328545780974,0.0,0.0,0.0,0.0,0.0,0.0,0.015136836418663396,2.0188771244412712e-05,3.870010894450749e-06,0.0,0.0,2.0039646581418522e-05,0.0,0.0,0.0,0.015096079938508838,0.009298973263787147,0.8579765630508063,0.9907005628159424,0.0,0.0031296526997052626,0.0,0.0,0.0,0.0,0.0,0.006064434617814278,0.0,0.0,0.00011491792170943169,0.003157801103006584,0.0,3.708195704283724e-06,3.644539912390086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0569439663024316e-05,0.0,0.0,0.4930508168353498,0.0,0.0,0.5069722134001147,0.0,2.0184065224012953e-05,0.4401707740297881,1.0,0.0,0.0
0.0,0.003544572642213417,0.0,0.0,3.466378963969035e-06,0.0,0.5290444654683064,0.0,0.3635986575070387,0.0,0.0,0.0,0.0,0.9906948349859405,0.0,0.0,0.10053859964093359,0.0,0.0,0.0,0.0,0.0,0.0,0.0020985734102280827,1.952359462256974e-05,3.249158329489597e-06,0.0,0.0,1.992430410289363e-05,0.0,0.0,0.0,0.017881629515757107,0.009300851333508886,0.8685989925519739,0.9906986847471002,0.0,0.003327155054541033,0.0,0.0,0.0,0.0,0.0,0.0049273531269741,0.0,0.0,8.927004524817541e-05,0.0035729111071576836,0.0,3.08111724842445e-06,2.8775519663129133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9777629666359103e-05,0.0,0.0,0.47087062141690694,0.0,0.0,0.5290170013717912,0.0,1.95260470462887e-05,0.44123915041522743,1.0,0.0,0.0
0.0,0.0036019746283221347,0.0,0.0,2.3026980569186307e-06,0.0,0.5528224534847048,0.0,0.3068975870081516,0.0,0.0,0.0,0.0,0.9906911351191358,0.0,0.0,0.11490125673249563,0.0,4.450526831113633e-05,0.0,0.0,0.0,0.0,0.0014483436328406101,1.824830566877155e-05,2.0662188686496074e-06,0.0,0.0,1.836496251821952e-05,0.0,0.0,0.0,0.021005380476556493,0.009303446127193471,0.8619533912915776,0.9906960899546307,0.0,0.003904469630214822,0.0,0.0,0.0,0.0,0.0,0.008843967150979154,0.0,0.0,0.0004892221279310783,0.003913894324853229,0.0,1.9018688503886567e-06,1.8317001358599222e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871931338430716e-05,0.0,0.0,0.44722703769004113,0.0,0.0,0.552820989404804,0.0,1.8226768369390125e-05,0.4423078235718848,1.0,0.0,0.0
0.0,0.003745479593593934,0.0,0.0,2.427362138675854e-06,0.0,0.5483443708609279,0.0,0.3211463324233854,0.0,0.0,0.0,0.0,0.990687435252331,0.0,0.0,0.11849192100538608,0.0,0.00015576843908897715,0.0,0.0,0.0,0.0,0.0019151666119310014,1.835072524796269e-05,2.194516436264412e-06,0.0,0.0,1.8488068432799022e-05,0.0,0.0,0.0,0.017893927747886243,0.009306159722679341,0.8537929352280824,0.9906933763604155,0.0,0.003691774786545532,0.0,0.0,0.0,0.0,0.0,0.020341124447252053,0.0,0.0,0.00032145149272836397,0.0042400521852576645,0.0,2.026118301227725e-06,1.9062434608299518e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.897811081019913e-05,0.0,0.0,0.45170540598343933,0.0,0.0,0.5483267299187986,0.0,1.859208576177702e-05,0.4433759031861061,1.0,0.0,0.0
0.0,0.002755295333218527,0.0,0.0,3.276243817691826e-06,0.0,0.5480290129296748,0.0,0.3377908162675647,0.0,0.0,0.0,0.0,0.9906837353855261,0.0,0.0,0.14362657091561948,0.0,0.0,0.0,0.0,0.0,0.0,0.0002905995986647853,2.4615940151380975e-05,3.0535718278110945e-06,0.0,0.0,2.464114603718836e-05,0.0,0.0,0.0,0.01877325134511914,0.009309022178899395,0.8736519616665981,0.990690513905536,0.0,0.0028865728783689336,0.0,0.0,0.0,0.0,0.0,0.019330385344283007,0.0,0.0,0.0004708563419739466,0.0027723418134377002,0.0,2.872988204419657e-06,2.654371047577353e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4666147851612474e-05,0.0,0.0,0.45201325679256144,0.0,0.0,0.5480104725894392,0.0,2.426623571875723e-05,0.4444442795715454,1.0,0.0,0.0
0.0,0.0025830893748923674,0.0,0.0,3.201804114196492e-06,0.0,0.5431094292021434,0.0,0.3264134266354368,0.0,0.0,0.0,0.0,0.9906837353855261,0.0,0.0,0.14901256732495516,0.0,0.00011126317077784082,0.0,0.0,0.0,0.0,0.001780779034111319,2.443753185214499e-05,2.961161691696925e-06,0.0,0.0,2.462340104049214e-05,0.0,0.0,0.0,0.016270561106840893,0.009311279390148863,0.8677025065448349,0.9906887402627675,0.0,0.0026434930570326046,0.0,0.0,0.0,0.0,0.0,0.015540113708149086,0.0,0.0,0.0006925483513255373,0.0028019925280199226,0.0,2.817816065599411e-06,2.7289143725473826e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4754249102980092e-05,0.0,0.0,0.4568952802173101,0.0,0.0,0.5431272097521358,0.0,2.4867277789411947e-05,0.445512952728203,1.0,0.0,0.0
0.0,0.003946386544974454,0.0,0.0,4.4202385621913505e-05,0.0,0.4949858088930945,0.0,0.28903759683623864,0.0,0.0,0.0,0.0,0.9906800355187212,0.0,0.0,0.16157989228007175,0.0,0.0,0.0,0.0,0.0,0.0,0.001223600649893556,3.3769827702306117e-05,4.413436325949267e-05,0.0,0.0,3.359460593268843e-05,0.0,0.0,0.0,0.017764796310530358,0.009315491741527238,0.8587333269652646,0.9906872740131745,0.0,0.003965239585548903,0.0,0.0,0.0,0.0,0.0,0.010612760581174984,0.0,0.0,0.0010929842537915466,0.004329004329004328,0.0,4.386005614619172e-05,3.0333295532532998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.406765263816577e-05,0.0,0.0,0.504928047655369,0.0,0.0,0.49509434293644716,0.0,3.358685652818556e-05,0.4465976515306419,1.0,0.0,0.0
0.0,0.02644796509959244,0.0,0.0,0.02202775042011549,0.0,0.4875433617155487,0.0,0.28124150988478736,0.0,0.0,0.0,0.0,0.9900547580287108,0.0,0.0,0.18671454219030514,0.0,0.16794062997207296,0.0,0.0,0.0,0.0,0.0027434636638041464,0.0008118921183912582,0.022064446558873095,0.0,0.0,0.0008163053380161906,0.0,0.0,0.0,0.14104842428900846,0.009945140056956125,0.8282944237330256,0.9900599350310157,0.0,0.033529822855580205,0.0,0.0,0.0,0.0,0.1304347826086958,0.010360075805432724,0.0,0.0,0.038165589499440794,0.03268991282689912,0.0,0.022036331776537205,0.022303722974084585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008159255116958672,0.0,0.0,0.5125414721296764,0.0,0.0,0.48754278226772385,0.0,0.0008184528406248134,0.4476761181374994,1.0,0.0,0.0
0.0,0.006113311520578611,0.0,0.0,0.0008182596065305076,0.0,0.4863450015767903,0.0,0.29959463525616314,0.0,0.0,0.0,0.0,0.9894294805387004,0.0,0.0,0.07360861759425497,0.0,0.0003337895123335225,0.0,0.0,0.0,0.0,0.0018376608638474368,6.090110461575565e-05,0.0008172869072088664,0.0,0.0,6.0774395559719295e-05,0.0,0.0,0.0,0.1123197540353574,0.010571081331177457,0.8401789088992242,0.989434027493588,0.0,0.00589468566740603,0.0,0.0,0.0,0.0,0.0,0.0024005053695514847,0.0,0.0,0.0005884270231431643,0.005737413271659848,0.0,0.0008182422914538378,0.000834142949807844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.112795199568976e-05,0.0,0.0,0.5135389441490972,0.0,0.0,0.4863539583628551,0.0,6.096108302865535e-05,0.44873321721664794,1.0,0.0,0.0
0.0,0.013460765742494687,0.0,0.0,0.013763529874631942,0.0,0.4984547461368649,0.0,0.3193501220325041,0.0,0.0,0.0,0.0,0.9894294805387004,0.0,0.0,0.11490125673249563,0.0,0.021062118228245268,0.0,0.0,0.0,0.0,0.0008629202902586756,0.0002980773178772923,0.01390301884853973,0.0,0.0,0.00029995587884021476,0.0,0.0,0.0,0.07546810146041508,0.010567162780453776,0.8272511811843297,0.9894352815675329,0.0,0.013764394883169759,0.0,0.0,0.0,0.0,0.043478260869564966,0.022109917877447885,0.0,0.0,0.019605043033311967,0.014261993714048505,0.0,0.013883073841397945,0.013960556975779281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002991731281280748,0.0,0.0,0.5015829044068951,0.0,0.0,0.49844015921527074,0.0,0.0003010449920766902,0.44978616149874207,1.0,0.0,0.0
0.0,0.004262097468572406,0.0,0.0,0.002034310190285721,0.0,0.49157994323557475,0.0,0.2962386675692983,0.0,0.0,0.0,0.0,0.9894479798727246,0.0,0.0,0.06822262118491929,0.0,0.0,0.0,0.0,0.0,0.0,0.0018303264639086526,7.236659105616487e-05,0.0008033764901663227,0.0,0.0,7.284764768686076e-05,0.0,0.0,0.0,0.04207225211375865,0.010547622967391757,0.8773793860090771,0.9894520662028408,0.0,0.006031418066907719,0.0,0.0,0.0,0.0,0.0,0.0312065698041693,0.0,0.0,0.0004086363636747485,0.006019095060190948,0.0,0.0010864084906824828,0.0008045541894126623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270335515973552e-05,0.0,0.0,0.5084234754904742,0.0,0.0,0.49159767849475955,0.0,7.289031579901079e-05,0.45087115707239944,1.0,0.0,0.0
0.0,0.019143562367257897,0.0,0.0,0.08782738327112113,0.0,0.4964364553768519,0.0,0.33894043141065566,0.0,0.0,0.0,0.0,0.989455379606334,0.0,0.0,0.1328545780969479,0.0,0.007554769295815392,0.0,0.0,0.0,0.0,0.0007180017907079234,0.0007145836065875774,0.08767595542058056,0.0,0.0,0.0007200098953199577,0.0,0.0,0.0,0.06444273635664874,0.010538545284524803,0.8568632954411357,0.9894613809737876,0.0,0.019416000729239456,0.0,0.0,0.0,0.0,0.043478260869564966,0.005306380290587491,0.0,0.0,0.04881844846896047,0.019524995552392812,0.0,0.08749255861852814,0.08756904129225775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007147918827198432,0.0,0.0,0.5035112672736162,0.0,0.0,0.4964440915579189,0.0,0.0007242590466746592,0.4519229142696207,1.0,0.0,0.0
