net.if.in[vmxnet3 Ethernet Adapter-QoS Packet Scheduler-0000]_avg,net.if.out[WAN Miniport (L2TP)]_avg,"icmppingloss[,{$PINGL},,,]_avg",vm.memory.size[free]_avg,net.if.out[WAN Miniport (Network Monitor)-QoS Packet Scheduler-0000]_avg,net.if.in[WAN Miniport (Network Monitor)]_avg,perf_counter[\2\18]_avg,net.if.out[WAN Miniport (PPTP)]_avg,net.if.out[WAN Miniport (IPv6)-QoS Packet Scheduler-0000]_avg,net.if.in[WAN Miniport (IKEv2)]_avg,net.if.out[vmxnet3 Ethernet Adapter-QoS Packet Scheduler-0000]_avg,perf_counter[\234(_Total)\1402]_avg,"system.cpu.load[percpu,avg15]_avg",proc.num[]_avg,"icmpping[,{$PING},,,]_avg",net.if.in[WAN Miniport (IPv6)-QoS Packet Scheduler-0000]_avg,"system.swap.size[,total]_avg",net.if.out[WAN Miniport (Network Monitor)-WFP Native MAC Layer LightWeight Filter-0000]_avg,"system.cpu.load[percpu,avg1]_avg",net.if.in[WAN Miniport (IP)-QoS Packet Scheduler-0000]_avg,perf_counter[\2\250]_avg,"vfs.fs.size[E:,used]_avg",vm.memory.size[total]_avg,"vfs.fs.size[E:,free]_avg",net.if.in[WAN Miniport (IP)]_avg,net.if.in[WAN Miniport (SSTP)]_avg,perf_counter[\234(_Total)\1404]_avg,net.if.in[vmxnet3 Ethernet Adapter]_avg,net.if.out[vmxnet3 Ethernet Adapter]_avg,net.if.in[vmxnet3 Ethernet Adapter-WFP 802.3 MAC Layer LightWeight Filter-0000]_avg,net.if.out[WAN Miniport (IPv6)]_avg,system.uptime_avg,net.if.in[Microsoft ISATAP Adapter]_avg,net.if.out[Microsoft ISATAP Adapter]_avg,net.if.out[WAN Miniport (IP)-QoS Packet Scheduler-0000]_avg,net.if.out[WAN Miniport (IP)]_avg,net.if.out[WAN Miniport (IKEv2)]_avg,net.if.out[WAN Miniport (Network Monitor)]_avg,"system.swap.size[,free]_avg",net.if.out[WAN Miniport (IPv6)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[vmxnet3 Ethernet Adapter-WFP Native MAC Layer LightWeight Filter-0000]_avg,"vfs.fs.size[C:,free]_avg",net.if.in[Microsoft Kernel Debug Network Adapter]_avg,net.if.out[RAS Async Adapter]_avg,"vfs.fs.size[C:,used]_avg","vfs.fs.size[E:,pfree]_avg",net.if.out[WAN Miniport (PPPOE)]_avg,net.if.in[WAN Miniport (Network Monitor)-WFP Native MAC Layer LightWeight Filter-0000]_avg,"vfs.fs.size[E:,total]_avg",net.if.out[WAN Miniport (IP)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[WAN Miniport (L2TP)]_avg,"icmppingsec[,{$PINGS},,,]_avg",net.if.in[RAS Async Adapter]_avg,net.if.in[WAN Miniport (Network Monitor)-QoS Packet Scheduler-0000]_avg,net.if.in[vmxnet3 Ethernet Adapter-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[Microsoft Kernel Debug Network Adapter]_avg,net.if.in[WAN Miniport (PPTP)]_avg,perf_counter[\2\16]_avg,"vfs.fs.size[C:,pfree]_avg",net.if.in[WAN Miniport (IPv6)]_avg,net.if.in[WAN Miniport (PPPOE)]_avg,"vfs.fs.size[C:,total]_avg","system.cpu.load[percpu,avg5]_avg",net.if.out[vmxnet3 Ethernet Adapter-WFP 802.3 MAC Layer LightWeight Filter-0000]_avg,net.if.in[WAN Miniport (IP)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[WAN Miniport (IPv6)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[WAN Miniport (SSTP)]_avg
2.45038067176374e-05,0.0,0.0,0.748832650278092,0.0,0.0,0.0003704044129166393,0.0,0.0,0.0,2.3808231158414783e-06,0.0,0.018167119534706164,0.3157894736842102,1.0,0.0,0.0,0.0,0.020468429476341827,0.0,0.17690875232774683,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.027221316974983225,4.85185700105527e-05,2.680320881700234e-06,4.0360222490530475e-05,0.0,0.3317788996459034,0.0,0.0,0.0,0.0,0.0,0.0,0.4773290637608468,0.0,4.303669638983901e-06,0.45879244760843996,0.0,0.0,0.5409981813770868,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.015416205463849725,0.0,0.0,3.633432370475729e-05,0.0,0.0,0.0005652128982256557,0.4588296013974915,0.0,0.0,0.0,0.01854907914713843,4.709658971734112e-06,0.0,0.0,0.0
2.986703339461237e-05,0.0,0.0,0.7503374759492434,0.0,0.0,0.001919475439607953,0.0,0.0,0.0,1.5636216679715617e-06,0.0,0.018256944600390734,0.3157894736842102,1.0,0.0,0.0,0.0,0.025810960077545592,0.0,0.17504655493482302,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.01706124796319371,2.470573673958316e-05,1.8565308876447757e-06,2.577764229971585e-05,0.0,0.33300147219593235,0.0,0.0,0.0,0.0,0.0,0.0,0.47829059356151515,0.0,3.4676433132209574e-06,0.46006881300234426,0.0,0.0,0.5397516745218001,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.018656656560309293,0.0,0.0,3.527226263984025e-05,0.0,0.0,0.00010349126497403919,0.46011989836430267,0.0,0.0,0.0,0.02004532752436905,3.905467293726145e-06,0.0,0.0,0.0
0.0002208645928397708,0.0,0.0,0.7473783516673205,0.0,0.0,0.0003047534260606509,0.0,0.0,0.0,4.415032704187466e-06,0.0,0.020233096045451482,0.3157894736842102,1.0,0.0,0.0,0.0,0.02233944230292374,0.0,0.18342644320297952,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.0026837918144349653,0.0002325189077831791,3.9902327837061235e-06,0.00015668625498731968,0.0,0.33414611827556806,0.0,0.0,0.0,0.0,0.0,0.0,0.4767345816358434,0.0,6.321028186989617e-06,0.4593383337042365,0.0,0.0,0.540586623576873,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.01387618910117587,0.0,0.0,0.000226508659845035,0.0,0.0,0.0002246239812530821,0.45940527235191375,0.0,0.0,0.0,0.021233524765111006,6.551147518471477e-06,0.0,0.0,0.0
3.1587254850562495e-05,0.0,0.0,0.747834055752169,0.0,0.0,0.0023653950780402207,0.0,0.0,0.0,3.0028399659261826e-06,0.0,0.02173766589566819,0.3157894736842102,1.0,0.0,0.0,0.0,0.028538581186177043,0.0,0.1824953445065176,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.005559283044186715,2.469018093002542e-05,3.411863558713021e-06,2.519446656218979e-05,0.0,0.33533441611247794,0.0,0.0,0.0,0.0,0.0,0.0,0.4759316368074509,0.0,4.8737460817437544e-06,0.45743679458113284,0.0,0.0,0.5423914605165816,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.013402954906395884,0.0,0.0,3.719082456356135e-05,0.0,0.0,0.0007377181404618321,0.45749960298554804,0.0,0.0,0.0,0.02116751380729201,5.266309071981455e-06,0.0,0.0,0.0
6.422471736535542e-05,0.0,0.0,0.7546561313986404,0.0,0.0,0.0042464064408940854,0.0,0.0,0.0,2.4039878812929063e-06,0.0,0.018526419797444474,0.3157894736842102,1.0,0.0,0.0,0.0,0.029147223912896463,0.0,0.17318435754189943,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.022332981884405252,4.274114234081264e-05,2.6103845436632327e-06,4.687713168856719e-05,0.0,0.3365016964366262,0.0,0.0,0.0,0.0,0.0,0.0,0.48546703511557643,0.0,4.211445082781223e-06,0.45624371546395537,0.0,0.0,0.5436108690625954,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.014934950350514148,0.0,0.0,3.705378442615272e-05,0.0,0.0,1.6685974410314982e-05,0.4563284103541374,0.0,0.0,0.0,0.020287367703038704,4.739805544668943e-06,0.0,0.0,0.0
2.5903044822205544e-05,0.0,0.0,0.7565000375807853,0.0,0.0,0.0005985645205486126,0.0,0.0,0.0,1.2135763233721671e-06,0.0,0.01989625204913431,0.3157894736842102,1.0,0.0,0.0,0.0,0.02441333603841211,0.0,0.17225325884543752,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.00699702865906259,2.4142616433593406e-05,1.4171762241485314e-06,2.1650797599736594e-05,0.0,0.33761659465204535,0.0,0.0,0.0,0.0,0.0,0.0,0.4965639633132119,0.0,3.0966003312892225e-06,0.4553518763643254,0.0,0.0,0.544603916883081,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.015576623834961584,0.0,0.0,3.36589264767111e-05,0.0,0.0,6.0912359800398374e-05,0.4554549785612192,0.0,0.0,0.0,0.021387550333355335,3.5262998341373833e-06,0.0,0.0,0.0
0.0002028739434462924,0.0,0.0,0.753421700738184,0.0,0.0,0.0049255774598528515,0.0,0.0,0.0,3.620567044630986e-06,0.0,0.02173766589566819,0.3157894736842102,1.0,0.0,0.0,0.0,0.028065192398728612,0.0,0.16666666666666674,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.009201571935205597,0.00021783111239877267,3.5410098025727605e-06,0.00014614447717455423,0.0,0.33880198237180364,0.0,0.0,0.0,0.0,0.0,0.0,0.5006010325423723,0.0,5.255512849280448e-06,0.4585314230523263,0.0,0.0,0.5413696388280185,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.028169465967242575,0.0,0.0,0.0002134306703682412,0.0,0.0,0.0004562757490336733,0.4586310941718281,0.0,0.0,0.0,0.023081831584042957,5.787717403868344e-06,0.0,0.0,0.0
3.909764200425779e-05,0.0,0.0,0.755828294973403,0.0,0.0,0.0010219069126571744,0.0,0.0,0.0,2.8557008075957916e-06,0.0,0.02050257124250522,0.3157894736842102,1.0,0.0,0.0,0.0,0.02578841775433376,0.0,0.17597765363128492,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.00584683216716189,3.0483164409323218e-05,3.6049393385697654e-06,3.310717342709207e-05,0.0,0.3398968331135117,0.0,0.0,0.0,0.0,0.0,0.0,0.49644179239421765,0.0,3.923618677144003e-06,0.45708976818123936,0.0,0.0,0.5427997496113068,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.017004347337857134,0.0,0.0,4.450378462345935e-05,0.0,0.0,0.0003554764403579191,0.4572018421470556,0.0,0.0,0.0,0.0238519594252646,5.245079091041423e-06,0.0,0.0,0.0
0.00014707893448373603,0.0,0.0,0.7528834368519275,0.0,0.0,0.006009884835506376,0.0,0.0,0.0,0.0004908888344526434,0.0,0.01998607711481889,0.3157894736842102,1.0,0.0,0.0,0.0,0.029327562498591104,0.0,0.17783985102420852,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.045432761430077635,9.913717431139866e-05,0.0004909964278058847,0.00011609977305763975,0.0,0.34114106986900267,0.0,0.0,0.0,0.0,0.0,0.0,0.4992313762799521,0.0,0.000493456281466662,0.4551568244240656,0.0,0.0,0.5447211989619429,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.019434685660201803,0.0,0.0,0.0001810113342253629,0.0,0.0,0.0009922288460829914,0.4552564713355576,0.0,0.0,0.0,0.019143177767509408,0.0004879715365059861,0.0,0.0,0.0
0.0014717678766075926,0.0,0.0,0.7084288986159861,0.0,0.0,0.011704774734543037,0.0,0.0,0.0,0.017355410338596118,0.02193118370764221,0.05971121241382407,0.43859649122806976,1.0,0.0,0.0,0.0,0.051373954599761046,0.0,0.33426443202979517,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.04754145499856225,0.001469663108423529,0.0173674101026544,0.0020522527819020284,0.0,0.3422501478501186,0.0,0.0,0.0,0.0,0.0,0.0,0.44261384569311496,0.0,0.013345665395092073,0.45282461973208044,0.0,0.0,0.5470778171855581,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.020830325488874993,0.0,0.0,0.001476127840097282,0.0,0.0,0.06268704045589484,0.452973638240433,0.0,0.0,0.0,0.06255638435980374,0.01719031299237766,0.0,0.0,0.0
0.00024339887064407396,0.0,0.0,0.7515824278150374,0.0,0.0,0.005577153545739128,0.0,0.0,0.0,0.00010071010473150803,6.523901945753755e-05,0.023601536008623206,0.3157894736842102,1.0,0.0,0.0,0.0,0.014923017966231595,0.0,0.17225325884543752,0.6740577653102662,0.0,0.3259422346897338,0.0,0.0,0.03584779066423847,0.00017627532274625885,0.00010129055751387003,0.00015816490822345128,0.0,0.34340449432025966,0.0,0.0,0.0,0.0,0.0,0.0,0.4992188664396474,0.0,0.00010338715911460344,0.45054891325782975,0.0,0.0,0.54926776624613,0.32597656250000284,0.0,0.0,0.0,0.0,0.0,0.01779841827486084,0.0,0.0,0.0002487870258196731,0.0,0.0,0.00038796546146381024,0.45055185008734355,0.0,0.0,0.0,0.020815455365590693,0.00010231194874576479,0.0,0.0,0.0
0.00044654393595027153,0.0,0.0,0.741547529804564,0.0,0.0,0.002803523095137263,0.0,0.0,0.0,0.00019916378971719152,0.0,0.022995216815252295,0.33333333333333304,1.0,0.0,0.0,0.0,0.022204188363652757,0.0,0.1936685288640596,0.6850438287679168,0.0,0.3149561712320832,0.0,0.0,0.0016294450301926578,0.00031895009684782585,0.00017656436822068754,0.0006389502826526924,0.0,0.34457403806885917,0.0,0.0,0.0,0.0,0.0,0.0,0.49499587915799714,0.0,0.00020072438734231076,0.4516503733232895,0.0,0.0,0.5481864468024655,0.31494140625,0.0,0.0,0.0,0.0,0.0,0.021520124484655984,0.0,0.0,0.0004533381181935492,0.0,0.0,0.00031336465142893326,0.4517031919961898,0.0,0.0,0.0,0.021475564943780667,0.00020007601097455843,0.0,0.0,0.0
0.0001578178532105551,0.0,0.0,0.7503716563744274,0.0,0.0,0.0023711381149226795,0.0,0.0,0.0,7.115658276400061e-05,0.0,0.025600143720105092,0.33333333333333304,1.0,0.0,0.0,0.0,0.020874191294154774,0.0,0.17690875232774683,0.6887058499204635,0.0,0.311294150079533,0.0,0.0,0.05415508482699127,0.0001145436480973722,6.685399047590902e-05,0.00017650785655787634,0.0,0.34572191761199667,0.0,0.0,0.0,0.0,0.0,0.0,0.5021022045827408,0.0,7.297664789604832e-05,0.4511921977104336,0.0,0.0,0.5487447799426182,0.31132812499998863,0.0,0.0,0.0,0.0,0.0,0.02182491938976852,0.0,0.0,0.0001940675218621143,0.0,0.0,0.0008341960895933628,0.45142528188026176,0.0,0.0,0.0,0.025282196844676225,7.261714980533955e-05,0.0,0.0,0.0
0.00239371620304356,0.0,0.0,0.72402921708721,0.0,0.0,0.006232164445721226,0.0,0.0,0.0,0.0969889888775494,0.006398860491793476,0.06851406885091285,0.3859649122807016,1.0,0.0,0.0,0.0,0.0779738959897207,0.0,0.22718808193668538,0.6887058499204635,0.0,0.311294150079533,0.0,0.0,0.11224000766797661,0.0014244765928202417,0.09645329870958862,0.004781110515935479,0.0,0.3469260594200654,0.0,0.0,0.0,0.0,0.0,0.0,0.456270941983949,0.0,0.09742581313107568,0.4505184269582898,0.0,0.0,0.5492982140988465,0.31132812499998863,0.0,0.0,0.0,0.0,0.0,0.1672281309655582,0.0,0.0,0.0024018246246469855,0.0,0.0,0.09457146168580051,0.4505717008099097,0.0,0.0,0.0,0.07699078046955796,0.09556744323148741,0.0,0.0,0.0
0.0005594646324291717,0.0,0.0,0.7379696703547411,0.0,0.0,0.01621634403662908,0.0,0.0,0.0,0.0031444659100791166,0.0,0.041139880083537306,0.33333333333333304,1.0,0.0,0.0,0.0,0.06805527377651541,0.0,0.18063314711359402,0.6887058499204635,0.0,0.311294150079533,0.0,0.0,0.09220741876737276,0.0003285542536687669,0.0028249573808492323,0.0009664146129078786,0.0,0.34814216504309076,0.0,0.0,0.0,0.0,0.0,0.0,0.505274098644098,0.0,0.002828383868960666,0.45184267720300575,0.0,0.0,0.5482626416237437,0.31132812499998863,0.0,0.0,0.0,0.0,0.0,0.018231547876862854,0.0,0.0,0.0005649230500785431,0.0,0.0,0.0034314330057002886,0.45094886453866856,0.0,0.0,0.0,0.04809998459744318,0.0031097204775364915,0.0,0.0,0.0
0.0006423406639500734,0.0,0.0,0.7456819019193917,0.0,0.0,0.00519517986664281,0.0,0.0,0.0,0.004102760941473722,0.0,0.0331679055040309,0.33333333333333304,1.0,0.0,0.0,0.0,0.023376389170667925,0.0,0.18435754189944142,0.6791072136481908,0.0,0.3208927854422967,0.0,0.0,0.008051375443304898,0.0004132649701963289,0.003191800075405188,0.0005076178318607662,0.0,0.34929230801067945,0.0,0.0,0.0,0.0,0.0,0.0,0.5043228625920505,0.0,0.004103472003990504,0.44731873615797113,0.0,0.0,0.5526764424248487,0.3208984374999915,0.0,0.0,0.0,0.0,0.0,0.20576864462518246,0.0,0.0,0.0006470318942263673,0.0,0.0,0.0006758988883465678,0.447574241702398,0.0,0.0,0.0,0.02336787906792527,0.0040632540318674155,0.0,0.0,0.0
3.1154083143357684e-05,0.0,0.0,0.7493277412545376,0.0,0.0,0.006567791733978335,0.0,0.0,0.0,2.0616641251773165e-06,0.0,0.022052053625564214,0.3157894736842102,1.0,0.0,0.0,0.0,0.023556727756362566,0.0,0.16573556797020483,0.6775074413908975,0.0,0.322492558609099,0.0,0.0,0.027988114636250356,3.6571708270217865e-05,1.657448305748035e-06,3.90887081775639e-05,0.0,0.3504427743246184,0.0,0.0,0.0,0.0,0.0,0.0,0.5086713732429774,0.0,4.066888452826308e-06,0.4465278387793177,0.0,0.0,0.5533462969439826,0.32246093750001137,0.0,0.0,0.0,0.0,0.0,0.020477405072428893,0.0,0.0,3.662397672246192e-05,0.0,0.0,0.0005959061837073269,0.44662140701921516,0.0,0.0,0.0,0.021893634343300987,4.334737508333351e-06,0.0,0.0,0.0
0.00018285455461835095,0.0,0.0,0.7452528712538478,0.0,0.0,0.00010272763996748167,0.0,0.0,0.0,0.002217682252309802,0.0,0.022972760548831156,0.33333333333333304,1.0,0.0,0.0,0.0,0.02161808796014517,0.0,0.16852886405959033,0.6775074413908975,0.0,0.322492558609099,0.0,0.0,0.00757212690501294,0.00013161770466793408,0.001968687750048983,0.00027255020834781777,0.0,0.3516068211852648,0.0,0.0,0.0,0.0,0.0,0.0,0.48836622125543816,0.0,0.0022168119522781196,0.44757397391049736,0.0,0.0,0.5521789477646344,0.32246093750001137,0.0,0.0,0.0,0.0,0.0,0.01426921411039992,0.0,0.0,0.00018823085782793678,0.0,0.0,2.867835165878036e-05,0.4475940924249642,0.0,0.0,0.0,0.026668426958875176,0.0021939015597458944,0.0,0.0,0.0
0.00019664748969812508,0.0,0.0,0.742047635172657,0.0,0.0,0.0020991239299647914,0.0,0.0,0.0,2.6021753190440315e-06,0.0,0.016662549684489457,0.3157894736842102,1.0,0.0,0.0,0.0,0.01834945109442979,0.0,0.16666666666666674,0.6775074413908975,0.0,0.322492558609099,0.0,0.0,0.009489121058180772,0.00020238108234603745,2.7245137824230016e-06,0.0001326868206741586,0.0,0.3527530839966514,0.0,0.0,0.0,0.0,0.0,0.0,0.5146491527407048,0.0,4.487260848540873e-06,0.44627934736036323,0.0,0.0,0.5535935191405565,0.32246093750001137,0.0,0.0,0.0,0.0,0.0,0.014742448305179907,0.0,0.0,0.00020215288996922477,0.0,0.0,0.00036422104590070795,0.4463633476258533,0.0,0.0,0.0,0.018197020705437106,4.894359805912289e-06,0.0,0.0,0.0
3.5987531473391466e-05,0.0,0.0,0.7522119176613533,0.0,0.0,0.0017495745642732991,0.0,0.0,0.0,2.827388316488494e-06,0.013868728219681525,0.02187240349419505,0.3157894736842102,1.0,0.0,0.0,0.0,0.024796555533013232,0.0,0.16201117318435765,0.6775074413908975,0.0,0.322492558609099,0.0,0.0,0.040736125754816443,2.0110550596230388e-05,2.8918461249655125e-06,2.4757881447211316e-05,0.0,0.3539103405839441,0.0,0.0,0.0,0.0,0.0,0.0,0.5131624872771818,0.0,4.727044694667859e-06,0.44496693076331795,0.0,0.0,0.554693248618749,0.32246093750001137,0.0,0.0,0.0,0.0,0.0,0.015504435567961244,0.0,0.0,4.1601025349257954e-05,0.0,0.0,0.00030519574919703966,0.4450531999364795,0.0,0.0,0.0,0.022487732963671972,5.120246803114111e-06,0.0,0.0,0.0
4.7882613533829224e-05,0.0,0.0,0.7509804594668328,0.0,0.0,0.0019194140587059023,0.0,0.0,0.0,1.4713915833038278e-06,0.0,0.019918708315555457,0.3157894736842102,1.0,0.0,0.0,0.0,0.023376389170667925,0.0,0.16759776536312843,0.6775074413908975,0.0,0.322492558609099,0.0,0.0,0.005463433336528323,3.6276147888621017e-05,1.702499321047947e-06,3.457307965256735e-05,0.0,0.3551180392018648,0.0,0.0,0.0,0.0,0.0,0.0,0.5136296285188655,0.0,3.3565448943535418e-06,0.4454278567510688,0.0,0.0,0.5545435558897136,0.32246093750001137,0.0,0.0,0.0,0.0,0.0,0.015199640662848714,0.0,0.0,3.182134281600423e-05,0.0,0.0,0.000671981444164466,0.4456090201683338,0.0,0.0,0.0,0.02116751380729201,3.7857302012244288e-06,0.0,0.0,0.0
2.3596950841402815e-05,0.0,0.0,0.7511673956455427,0.0,0.0,0.004681981786348756,0.0,0.0,0.0,9.506133377846365e-07,0.0,0.02274819788461971,0.3157894736842102,1.0,0.0,0.0,0.0,0.03043213633597078,0.0,0.16387337057728124,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.011501964919006995,1.3017101437906564e-05,1.5167175150969018e-06,2.0825428659740765e-05,0.0,0.3562872596041141,0.0,0.0,0.0,0.0,0.0,0.0,0.5122609123499158,0.0,2.809202877076202e-06,0.4459107179737689,0.0,0.0,0.5539115979826965,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.015568602916405994,0.0,0.0,2.9030707290591694e-05,0.0,0.0,7.013588900682905e-06,0.4459663331745283,0.0,0.0,0.0,0.023433890025744274,3.2290801009770995e-06,0.0,0.0,0.0
0.0002131204799447779,0.0,0.0,0.751185015907389,0.0,0.0,0.0002880623941339365,0.0,0.0,0.0,2.88830307008299e-06,0.0,0.02324223574588489,0.3157894736842102,1.0,0.0,0.0,0.0,0.020355717860282677,0.0,0.16294227188081933,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.007667976612671331,0.00022060626882387124,2.893133296831229e-06,0.00015923247036591688,0.0,0.35750239518808896,0.0,0.0,0.0,0.0,0.0,0.0,0.5149158462630381,0.0,4.737339528848618e-06,0.44384798614529686,0.0,0.0,0.5559610636372989,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.014959013106180925,0.0,0.0,0.00023640046612707758,0.0,0.0,0.0004040435126973844,0.44386215658250094,0.0,0.0,0.0,0.023257860804893615,5.2179047154382005e-06,0.0,0.0,0.0
3.7919664268118024e-05,0.0,0.0,0.7547422719027412,0.0,0.0,0.00588039287948263,0.0,0.0,0.0,3.885245938770482e-06,0.0,0.021827490961352766,0.3157894736842102,1.0,0.0,0.0,0.0,0.015351322107256374,0.0,0.16294227188081933,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.002587942106776574,2.651954413401418e-05,3.601935937549774e-06,3.0086131901547433e-05,0.0,0.35859077900279335,0.0,0.0,0.0,0.0,0.0,0.0,0.5101554856105489,0.0,5.770254558318686e-06,0.44245972030004843,0.0,0.0,0.5573743066039025,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.01563277026485073,0.0,0.0,4.3376318038415454e-05,0.0,0.0,0.0002536255962375235,0.44253215817055924,0.0,0.0,0.0,0.020133342134794376,6.132067694715476e-06,0.0,0.0,0.0
2.04525605351462e-05,0.0,0.0,0.7551744667737772,0.0,0.0,0.0015719487481205825,0.0,0.0,0.0,9.862184402377613e-07,0.0,0.020278008578293774,0.3157894736842102,1.0,0.0,0.0,0.0,0.023691981695633548,0.0,0.16480446927374293,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.008434774273938463,2.805023579449461e-05,9.640917274180327e-07,2.9267136466879764e-05,0.0,0.3598194951334757,0.0,0.0,0.0,0.0,0.0,0.0,0.5131406567674627,0.0,2.8439479424362843e-06,0.4404105000238232,0.0,0.0,0.5593720636526438,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.016843928966745268,0.0,0.0,2.58507531929955e-05,0.0,0.0,0.0006477766161646062,0.44042798157852836,0.0,0.0,0.0,0.020529407881708366,3.1840725413842514e-06,0.0,0.0,0.0
2.77105238882401e-05,0.0,0.0,0.7535180677988986,0.0,0.0,0.0013338994616093997,0.0,0.0,0.0,1.456377383474196e-06,0.0,0.017223956345018075,0.3157894736842102,1.0,0.0,0.0,0.0,0.023083338968914135,0.0,0.16480446927374293,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.02415412632991469,3.2424529442127645e-05,1.718803498013634e-06,1.9171504027085e-05,0.0,0.36093859685144725,0.0,0.0,0.0,0.0,0.0,0.0,0.5133105448518749,0.0,3.2377253498505463e-06,0.440408538564947,0.0,0.0,0.5595718731372274,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.015520477405072432,0.0,0.0,3.315748415573858e-05,0.0,0.0,6.540029342033637e-05,0.4406661902493241,0.0,0.0,0.0,0.017140845380333135,3.726710854211172e-06,0.0,0.0,0.0
0.00011568489291264612,0.0,0.0,0.7340826813193686,0.0,0.0,0.0010891213868727098,0.0,0.0,0.0,2.2963146196575493e-06,0.0,0.018571332330286766,0.3157894736842102,1.0,0.0,0.0,0.0,0.024210455129505645,0.0,0.16573556797020483,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.03163040352726924,0.00010264034262379894,2.4709409248778024e-06,8.31997385537126e-05,0.0,0.3620441180227112,0.0,0.0,0.0,0.0,0.0,0.0,0.5165511476511553,0.0,4.105923032428379e-06,0.44116566419118364,0.0,0.0,0.5586673638996347,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.018327798899529978,0.0,0.0,0.0001305899073047118,0.0,0.0,0.00017530573066946683,0.44120215975861576,0.0,0.0,0.0,0.02050740422910203,4.524958137555935e-06,0.0,0.0,0.0
3.271848743844274e-05,0.0,0.0,0.7404168040977535,0.0,0.0,0.0010929394648833783,0.0,0.0,0.0,3.807172099656411e-06,0.0,0.0192899328557634,0.3157894736842102,1.0,0.0,0.0,0.0,0.023985031897387345,0.0,0.16852886405959033,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.009009872519888813,2.5100854302349416e-05,4.05845289258885e-06,2.5494021312613007e-05,0.0,0.3632120450395598,0.0,0.0,0.0,0.0,0.0,0.0,0.5165433481739238,0.0,5.686180079175773e-06,0.4399676202353682,0.0,0.0,0.5599190290129341,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.02110303671976515,0.0,0.0,3.8284031114253075e-05,0.0,0.0,4.8106220452829125e-05,0.4400706685723357,0.0,0.0,0.0,0.018945144894052413,6.084087937791033e-06,0.0,0.0,0.0
3.097021889353693e-05,0.0,0.0,0.7426773504470352,0.0,0.0,0.004036531190991212,0.0,0.0,0.0,1.7184824147857574e-06,0.0,0.014574116907322986,0.3157894736842102,1.0,0.0,0.0,0.0,0.02073893735488379,0.0,0.16573556797020483,0.6776527301243149,0.0,0.32234726987567797,0.0,0.0,0.02760471580561679,2.2307030905781516e-05,1.8839905541132842e-06,2.7128825429284346e-05,0.0,0.36435830785094636,0.0,0.0,0.0,0.0,0.0,0.0,0.5227106906479475,0.0,3.5062489413988297e-06,0.4397035507337481,0.0,0.0,0.5602052481623412,0.3223632812500057,0.0,0.0,0.0,0.0,0.0,0.017453518776970343,0.0,0.0,3.6384156481996776e-05,0.0,0.0,2.7596240490089033e-05,0.4398523106241079,0.0,0.0,0.0,0.015732611613527847,3.981046025872622e-06,0.0,0.0,0.0
