net.if.out[vethc8701ff]_avg,"vfs.fs.size[boot,pfree]_avg",vm.memory.size[available]_avg,system.uptime_avg,net.if.out[vethc44eac7]_avg,"vfs.fs.size[,used]_avg",net.if.out[vetha0f3ea1]_avg,"vfs.fs.size[boot,total]_avg",net.if.out[br-29cb8b697ec7]_avg,"vfs.fs.size[,free]_avg","vfs.fs.inode[boot,pfree]_avg",vm.memory.size[total]_avg,net.if.in[vethc8701ff]_avg,"vfs.fs.size[varlibdockeroverlay,free]_avg","vfs.fs.size[varlibdockeroverlay,used]_avg","vfs.fs.size[varlibdockeroverlay,pfree]_avg","system.cpu.util[,idle]_avg",net.if.in[vetha0f3ea1]_avg,net.if.in[vethc44eac7]_avg,"system.cpu.util[,softirq]_avg",system.users.num_avg,agent.ping_avg,"vfs.fs.size[boot,used]_avg","vfs.fs.size[boot,free]_avg","system.cpu.util[,iowait]_avg",proc.num[]_avg,"vfs.fs.size[varlibdockeroverlay,total]_avg",net.if.in[veth66efed2]_avg,net.if.in[ens160]_avg,"icmpping[,{$PING},,,]_avg",net.if.out[vethcb7cc86]_avg,system.boottime_avg,net.if.out[vethdd07b19]_avg,"icmppingloss[,{$PINGL},,,]_avg",net.if.in[vethf19071c]_avg,net.if.in[docker0]_avg,net.if.out[veth66efed2]_avg,"system.cpu.util[,steal]_avg",net.if.in[vethcb7cc86]_avg,net.if.in[vethdd07b19]_avg,"icmppingsec[,{$PINGS},,,]_avg",net.if.out[vethf19071c]_avg,"system.cpu.load[percpu,avg1]_avg","system.cpu.util[,system]_avg",net.if.in[veth9312447]_avg,net.if.in[veth2ba502b]_avg,"vfs.fs.inode[varlibdockeroverlay,pfree]_avg",kernel.maxproc_avg,"system.cpu.util[,nice]_avg",vfs.file.cksum[etcpasswd]_avg,system.cpu.intr_avg,net.if.out[veth9312447]_avg,net.if.out[veth2ba502b]_avg,"proc.num[,,run]_avg","system.swap.size[,pfree]_avg","system.swap.size[,free]_avg","system.cpu.util[,user]_avg","system.swap.size[,total]_avg","system.cpu.load[percpu,avg5]_avg",net.if.in[br-29cb8b697ec7]_avg,"vfs.fs.size[,total]_avg","system.cpu.load[percpu,avg15]_avg",net.if.out[docker0]_avg,"vfs.fs.size[,pfree]_avg","system.cpu.util[,interrupt]_avg",system.cpu.switches_avg,"vfs.fs.inode[,pfree]_avg",net.if.out[ens160]_avg,system.localtime_avg,kernel.maxfiles_avg
0.0,0.0,0.01848997797235319,0.9582854126209016,0.0007926936295742665,0.9765250060863462,0.0152715969468943,0.0,0.0,0.02347609953304186,0.0,1.0,0.0,0.02346815649982048,0.9765189262427825,0.023477762931857882,0.9811578697099383,0.014365316149560041,0.0009630776839283151,0.027548209366391185,0.0,0.0,1.0,0.0,0.004615384615384615,0.7142857142857153,0.0,0.000839192626760338,0.007548037185285624,0.0,0.002015428452289944,0.0,0.0,0.0,0.014360111009553311,0.0,0.0028178256422133445,0.0,0.0006623928636344573,0.0,0.4160921341272328,0.014352241757825809,0.01698992632686814,0.08373663777056856,0.041666666666666664,0.0006838136029923211,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.0006350585757975832,0.0,0.005168087062386917,0.005156204910541362,0.00638034801114945,0.0,0.013902531167359277,0.0,0.0,0.0006185384819298381,0.0,0.023477762931857882,0.0,0.1039325842696629,0.9310344827536028,0.0037438681547610955,0.2510846984804971,0.0
0.0,0.0,0.01813559659458097,0.9589924395256321,0.0008917803332710505,0.9770342223884487,0.0152715969468943,0.0,0.0,0.022961451650118647,0.0,1.0,0.0,0.022956578490781254,0.9770340428270288,0.022943309791948252,0.981451101600888,0.014365316149560041,0.0010183895779377118,0.026367571822117283,0.0,0.0,1.0,0.0,0.004358974358974359,0.7142857142857153,0.0,0.0009207807988064823,0.007624655218848964,0.0,0.002015428452289944,0.0,0.0,0.0,0.014360111009553311,0.0,0.0029625769594503314,0.0,0.0006711315557668381,0.0,0.32709182074584775,0.014352241757825809,0.048263419034731615,0.08458756581396587,0.041666666666666664,0.0006759761978004323,0.9310344827536028,0.0,0.0,0.0,0.06916426512968299,0.03981481481481482,0.0006350585757975832,0.0,0.005168087062386917,0.005156204910541362,0.006294185310121103,0.0,0.04586324140536457,0.0,0.0,0.006627198020676857,0.0,0.022943309791948252,0.0,0.098314606741573,0.9310344827536028,0.0038474857730283352,0.25213675213672104,0.0
0.0,0.0,0.017826056558972847,0.9596994664303625,0.0008889492845939994,0.9775161939006995,0.0152715969468943,0.0,0.0,0.02248198410663349,0.0,1.0,0.0,0.022474878644551666,0.9775236638324607,0.022485207100594096,0.9817601838643211,0.014365316149560041,0.0010216432187617939,0.024203069657615123,0.0,0.0,1.0,0.0,0.006410256410256412,0.7142857142857153,0.0,0.0009091253456570327,0.007784856561754136,0.0,0.0020385942965691394,0.0,0.0,0.0,0.014360111009553311,0.0,0.002981877135081929,0.0,0.0006588973867815051,0.0,0.316593544343466,0.014352241757825809,0.025184182829649678,0.08275275222039039,0.041666666666666664,0.0006838136029923211,0.9310344827536028,0.0,0.0,0.0,0.07780979827089335,0.03981481481481482,0.0006417434029112419,0.0,0.005168087062386917,0.005156204910541362,0.00645358630702355,0.0,0.02100491122024934,0.0,0.0,0.003357780330476269,0.0,0.022485207100594096,0.0,0.1095505617977528,0.9310344827536028,0.00388566068502153,0.2532051282051384,0.0
0.0,0.0,0.017483979533725935,0.960406493335093,0.0009031045279792541,0.9779705031642489,0.0152715969468943,0.0,0.0,0.022027124066141823,0.0,1.0,0.0,0.02201500500804343,0.9779721335074854,0.02202710440923994,0.9815779045807576,0.014365316149560041,0.0010411650637062874,0.019874065328610788,0.0,0.0,1.0,0.0,0.004358974358974359,0.7142857142857153,0.0,0.000929522388668569,0.007754673700047364,0.0,0.0008513447772604075,0.0,0.0,0.0,0.014360111009553311,0.0,0.0030494277497925236,0.0,0.00033381803945694297,0.0,0.30844562832967715,0.014352241757825809,0.009397083145391671,0.08227410519597936,0.041666666666666664,0.00028802464080192325,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.0003125156675635476,0.0,0.005168087062386917,0.005156204910541362,0.006819777786394046,0.0,0.005515678126180581,0.0,0.0,0.0,0.0,0.02202710440923994,0.0,0.1095505617977528,0.9310344827536028,0.0039047481410181255,0.25427350427349893,0.0
0.0,0.0,0.01697668231717031,0.9611135202398234,0.000900273479302203,0.9783792137033505,0.0152715969468943,0.0,0.0,0.021622446307706156,0.0,1.0,0.0,0.021614352122128366,0.9783904361294269,0.021607176942165296,0.9809121889364403,0.014365316149560041,0.0010053750146413834,0.020857929948839046,0.0,0.0,1.0,0.0,0.004358974358974359,0.7142857142857153,0.0,0.0009062114823696708,0.007819682940646566,0.0,0.0002664072092107405,0.0,0.0,0.0,0.014360111009553311,0.0,0.003001177310713527,0.0,0.00017477384264761404,0.0,0.3415857098088373,0.014352241757825809,0.026913246128401742,0.08666170291974687,0.041666666666666664,8.621145711077967e-05,0.9310344827536028,0.0,0.0,0.0,0.07204610951008644,0.03981481481481482,0.00015709343717098092,0.0,0.005168087062386917,0.005156204910541362,0.006927481162679487,0.0,0.016773706082357384,0.0,0.0,0.0023857912874436643,0.0,0.021607176942165296,0.0,0.098314606741573,0.9310344827536028,0.003910201699874298,0.25534188034185945,0.0
0.0,0.0,0.01663278090303677,0.961820547144554,0.0008776250898857958,0.9791734179604834,0.0152715969468943,0.0,0.0,0.020840897432133687,0.0,1.0,0.0,0.020835569011190103,0.9791711588115071,0.020805497232299075,0.9802900618164525,0.014365316149560041,0.0010216432187617939,0.03187721369539551,0.0,0.0,1.0,0.0,0.004358974358974359,0.7142857142857153,0.0,0.0009207807988064823,0.008005423628072848,0.0,0.00027219867028053894,0.0,0.0,0.0,0.014360111009553311,0.0,0.003001177310713527,0.0,0.00016428741208875716,0.0,0.3315575054841742,0.014352241757825809,0.015787099684258007,0.08706057544008936,0.041666666666666664,8.621145711077967e-05,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.00015709343717098092,0.0,0.005168087062386917,0.005156204910541362,0.006755155760622779,0.0,0.012466943709860219,0.0,0.0,0.0006185384819298381,0.0,0.020843672456578588,0.0,0.10674157303370779,0.9310344827536028,0.003956556950151747,0.2564102564102768,0.0
0.0,0.0,0.016175274299848108,0.9625275740492845,0.0008832871872398972,0.9794461692803207,0.0152715969468943,0.0,0.0,0.020543402006758527,0.0,1.0,0.0,0.02056197977349683,0.9794507223132669,0.020538270662342484,0.9813678871453484,0.014365316149560041,0.0010086286554654655,0.024203069657615123,0.0,0.0,1.0,0.0,0.005128205128205127,0.7142857142857153,0.0,0.000900383755794946,0.007322826601781254,0.0,0.0002606157481409412,0.0,0.0,0.0,0.014360111009553311,0.0,0.003001177310713527,0.0,0.00016253967366228108,0.0,0.32795361955499847,0.014352241757825809,0.02390617952187641,0.08525235334787001,0.041666666666666664,8.81708084087521e-05,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.00015375102361415158,0.0,0.005168087062386917,0.005156204910541362,0.0065828303585660775,0.0,0.019418209293539858,0.0,0.0,0.0017672528055138192,0.0,0.020576445886621997,0.0,0.10674157303370779,0.9310344827536028,0.0037138735810521555,0.25747863247863734,0.0
0.0,0.0,0.015821556522988445,0.9632346009540149,0.0008889492845939994,0.9802488550794006,0.0152715969468943,0.0,0.0,0.01976310549913407,0.0,1.0,0.0,0.01975442019591256,0.9802513242158248,0.019736590952476263,0.979810588048819,0.014365316149560041,0.0010216432187617939,0.026367571822117283,0.0,0.0,1.0,0.0,0.004358974358974359,0.7142857142857153,0.0,0.0009207807988064823,0.008109902764750133,0.0,0.0002606157481409412,0.0,0.0,0.0,0.014360111009553311,0.0,0.0030590778376083216,0.0,0.00016603515051523366,0.0,0.3253682231275462,0.014352241757825809,0.016914749661705007,0.09003882359198001,0.041666666666666664,8.425210581280746e-05,0.9310344827536028,0.0,0.0,0.0,0.06916426512968299,0.03981481481481482,0.00015876464394939558,0.0,0.005168087062386917,0.005156204910541362,0.00747892244926094,0.0,0.011106913486966378,0.0,0.0,0.0006185384819298381,0.0,0.019736590952476263,0.0,0.0955056179775281,0.9310344827536028,0.003972917626720257,0.25854700854699786,0.0
0.0,0.0,0.01540261889791994,0.9639416278587454,0.0008889492845939994,0.9803349065843587,0.0152715969468943,0.0,0.0,0.019699713280640907,0.0,1.0,0.0,0.019693529591616965,0.9803358465396528,0.019698415728193197,0.9819741638928514,0.014365316149560041,0.0010183895779377118,0.022628886265249906,0.0,0.0,1.0,0.0,0.005897435897435896,0.7142857142857153,0.0,0.0009236946620938442,0.007689664459448166,0.0,0.0016795237102416203,0.0,0.9333333333333333,0.0,0.014360111009553311,0.0,0.0030108273985293265,0.0,0.0005033486668251284,1.0,0.3259949858978376,0.014352241757825809,0.05209742895805142,0.08163590916343139,0.041666666666666664,0.000595642794583569,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.0005097180674164814,0.0,0.005168087062386917,0.005156204910541362,0.0063674236059951955,0.0,0.05001888930865131,0.0,0.0,0.012635857559423869,0.0,0.019698415728193197,0.0,0.10674157303370779,0.9310344827536028,0.0038311250964598222,0.2596153846153584,0.0
0.0,0.0,0.014952547501241531,0.9646486547634759,0.0008747940412087447,0.9810480647699347,0.0152715969468943,0.0,0.0,0.01900824733373696,0.0,1.0,0.0,0.01898244886623246,0.9810463647425252,0.018973086466886002,0.9809557774607702,0.014365316149560041,0.0010183895779377118,0.024203069657615123,0.0,0.0,1.0,0.0,0.00358974358974359,0.7142857142857153,0.0,0.0009120392089443947,0.007485349703279253,0.0,0.00027219867028053894,0.0,0.0,0.0,0.014360111009553311,0.0,0.003001177310713527,0.0,0.00017302610422113797,0.0,0.35490441867753053,0.014352241757825809,0.02668771613291234,0.08490666383023987,0.041666666666666664,8.229275451483524e-05,0.9310344827536028,0.0,0.0,0.0,0.07780979827089335,0.03981481481481482,0.00015709343717098092,0.0,0.005168087062386917,0.005156204910541362,0.006961946243090829,0.0,0.02289384208537968,0.0,0.0,0.0007069011222055263,0.0,0.018973086466886002,0.0,0.1095505617977528,0.9310344827536028,0.0037193271399083277,0.26068376068377574,0.0
0.0,0.0,0.014620566249631484,0.9653556816682064,0.00033972584124611436,0.9818478303934679,0.0152715969468943,0.0,0.0,0.01814620683527579,0.0,1.0,0.0,0.018137354235694403,0.9818511371678795,0.018133231532736716,0.9806268822317326,0.014365316149560041,0.00036766141312128244,0.030303030303030304,0.0,0.0,1.0,0.0,0.005128205128205127,0.7142857142857153,0.0,0.00036131904763292335,0.00782432645783222,0.0,0.0002606157481409412,0.0,0.0,0.0,0.014360111009553311,0.0,0.001042209484106306,0.0,0.00015904419680932893,0.0,0.313146349106863,0.014352241757825809,0.015185686362952939,0.08793809498484284,0.041666666666666664,8.81708084087521e-05,0.9310344827536028,0.0,0.0,0.0,0.07204610951008644,0.03981481481481482,0.0001520798168357369,0.0,0.005168087062386917,0.005156204910541362,0.006776696435879873,0.0,0.01095579901775595,0.0,0.0,0.0004418132013784548,0.0,0.018133231532736716,0.0,0.098314606741573,0.9310344827536028,0.003910201699874298,0.26175213675213627,0.0
0.0,0.0,0.014110606411457227,0.9660627085729369,6.794516824922252e-05,0.9822703048562271,0.0152715969468943,0.0,0.0,0.017605711299626847,0.0,1.0,0.0,0.017673450549825276,0.9823058626270971,0.017713304065665625,0.9805238548105879,0.014365316149560041,4.555097153714988e-05,0.02853207398661943,0.0,0.0,1.0,0.0,0.005128205128205127,0.7142857142857153,0.0,7.867430875878236e-05,0.007717525562562107,0.0,0.001830101698056386,0.0,0.0,0.0,0.014360111009553311,0.0,9.650087815799187e-05,0.0,0.0006186994029725537,0.0,0.3778596051394547,0.014352241757825809,0.01300556307322207,0.08538531085465087,0.041666666666666664,0.0006485452796288205,0.9310344827536028,0.0,0.0,0.0,0.07780979827089335,0.03981481481481482,0.0005431422029847752,0.0,0.005168087062386917,0.005156204910541362,0.006664684924543009,0.0,0.010426898375519458,0.0,0.0,0.0006185384819298381,0.0,0.017713304065665625,0.0,0.10674157303370779,0.9310344827536028,0.0038393054347440805,0.2628205128204968,0.0
0.0,0.0,0.013709620937393585,0.9667697354776673,6.228307089512115e-05,0.9827429619452186,0.0152715969468943,0.0,0.0,0.017174206394180658,0.0,1.0,0.0,0.01720495680268641,0.9827457143077467,0.01725520137431147,0.980325725154541,0.014365316149560041,3.904368988898567e-05,0.027548209366391185,0.0,0.0,1.0,0.0,0.010769230769230767,0.7142857142857153,0.0,6.70188556093328e-05,0.007701273252412308,0.0,0.002015428452289944,0.0,0.0,0.0,0.014360111009553311,0.0,9.650087815799187e-05,0.0,0.0006676360789138855,0.0,0.33563146349106865,0.014352241757825809,0.005112013231093069,0.09001223209062384,0.041666666666666664,0.0006838136029923211,0.9310344827536028,0.0,0.0,0.0,0.07780979827089335,0.03981481481481482,0.0006333873690191685,0.0,0.005168087062386917,0.005156204910541362,0.006949021837936574,0.0,0.002871174914998111,0.0,0.0,0.0,0.0,0.017217026150031955,0.0,0.1095505617977528,0.9310344827536028,0.0038638464495968482,0.2638888888888573,0.0
0.0,0.0,0.013402747632388023,0.9674767623823978,5.9452022218070034e-05,0.9834025998701659,0.0152715969468943,0.0,0.0,0.01660062390812911,0.0,1.0,0.0,0.016589381526976865,0.9834071575941792,0.016606222561559747,0.980670470756063,0.014365316149560041,2.9282767416739363e-05,0.02203856749311295,0.0,0.0,1.0,0.0,0.005897435897435896,0.7142857142857153,0.0,6.993271889669476e-05,0.007891657457024248,0.0,0.002003845530150347,0.0,0.0,0.0,0.014360111009553311,0.0,8.685079034219216e-05,0.0,0.0006658883404874094,0.0,0.36336571607646506,0.014352241757825809,0.015937453014584272,0.0890017550390895,0.041666666666666664,0.0006798949003963767,0.9310344827536028,0.0,0.0,0.0,0.06916426512968299,0.03981481481481482,0.0006367297825759979,0.0,0.005168087062386917,0.005156204910541362,0.006531132737949065,0.0,0.008689081979599547,0.0,0.0,0.0008836264027569096,0.0,0.016606222561559747,0.0,0.098314606741573,0.9310344827536028,0.0038911142438776986,0.2649572649572747,0.0
0.0,0.0,0.01306165059982023,0.9681837892871283,6.511411957217227e-05,0.9835019958035485,0.0152715969468943,0.0,0.0,0.016550578062908272,0.0,1.0,0.0,0.016530993666830085,0.9834610974417544,0.01652987211300072,0.9809795530194965,0.014365316149560041,3.904368988898567e-05,0.030303030303030304,0.0,0.0,1.0,0.0,0.005897435897435896,0.7142857142857153,0.0,7.867430875878236e-05,0.007743064907083222,0.0,0.002015428452289944,0.0,0.0,0.0,0.014360111009553311,0.0,0.00010615096597378984,0.0,0.0006641406020609334,0.0,0.3626606079598872,0.014352241757825809,0.028717486092316943,0.08586395787906187,0.041666666666666664,0.0006779355490984045,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.0006367297825759979,0.0,0.005168087062386917,0.005156204910541362,0.0066819174647486865,0.0,0.026218360408009067,0.0,0.0,0.006185384819298395,0.0,0.01652987211300072,0.0,0.10112359550561789,0.9310344827536028,0.003907474920446212,0.2660256410256352,0.0
0.9333333333333333,0.0,0.012726024679420633,0.9688908161918588,0.0006483101470446681,0.9844135324698104,0.0152715969468943,0.0,0.0,0.01569104026398449,0.0,1.0,1.0,0.015685343097192828,0.9844126710477141,0.015651841954575474,0.9816611190362972,0.014365316149560041,0.0008654684592058512,0.026957890594254227,0.0,0.0,1.0,0.0,0.005128205128205127,0.7142857142857153,0.0,0.0006672746928059635,0.007369261773637826,0.0,0.00203280283549934,0.0,0.0,0.0,0.014360111009553311,0.0,0.002412521953949781,0.0,0.0006676360789138855,0.0,0.2961454089627077,0.014352241757825809,0.03834009923319801,0.08216773919055473,0.041666666666666664,0.0006798949003963767,0.9310344827536028,0.0,0.0,0.0,0.07780979827089335,0.03981481481481482,0.0006350585757975832,0.0,0.005168087062386917,0.005156204910541362,0.006561289683308991,0.0,0.03755194559879109,0.0,0.0,0.0024741539277193525,0.0,0.015651841954575474,0.0,0.1095505617977528,0.9310344827536028,0.003681152227915133,0.2670940170939957,0.0
0.0,0.0,0.012283386434760568,0.9695978430965893,7.360726560332476e-05,0.9846960156717568,0.0152715969468943,0.0,0.0,0.015295122972108999,0.0,1.0,0.0,0.015306239469651928,0.9846918191263079,0.015308264936059857,0.9808448248533841,0.014365316149560041,3.904368988898567e-05,0.02144824872097599,0.0,0.0,1.0,0.0,0.005897435897435896,0.7142857142857153,0.0,7.284658218405758e-05,0.007691986218040993,0.0,0.002003845530150347,0.0,0.0,0.0,0.014360111009553311,0.0,9.650087815799187e-05,0.0,0.0006676360789138855,0.0,0.3241146975869633,0.014352241757825809,0.03195008269433168,0.08876243152688401,0.041666666666666664,0.0006818542516943489,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.0006467570232464859,0.0,0.005168087062386917,0.005156204910541362,0.006513900197743401,0.0,0.024027200604457878,0.0,0.0,0.0015021648846867547,0.0,0.015308264936059857,0.0,0.10112359550561789,0.9310344827536028,0.003762955610757691,0.2681623931624131,0.0
0.0,0.0,0.011835135317984857,0.9703048700013197,7.077621692627364e-05,0.9851430937335142,0.0152715969468943,0.0,0.0,0.01484623967948906,0.0,1.0,0.0,0.014841777808275225,0.9851785179148393,0.0148501622447057,0.9807378348391191,0.014365316149560041,3.579004906490357e-05,0.025383707201889025,0.0,0.0,1.0,0.0,0.005128205128205127,0.7142857142857153,0.0,7.867430875878236e-05,0.00814705090223539,0.0,0.002015428452289944,0.0,0.0,0.0,0.014360111009553311,0.0,5.7900526894794774e-05,0.0,0.0006746270326197902,0.0,0.32160764650579754,0.014352241757825809,0.02082393625018794,0.08682125192788387,0.041666666666666664,0.0006857729542902933,0.9310344827536028,0.0,0.0,0.0,0.0749279538904899,0.03981481481481482,0.0006317161622407539,0.0,0.005168087062386917,0.005156204910541362,0.006871475407011059,0.0,0.015111446921042689,0.0,0.0,0.0019439780860652095,0.0,0.0148501622447057,0.0,0.1039325842696629,0.9310344827536028,0.004043813891850474,0.2692307692307736,0.0
0.0,0.0,0.011425707936336127,0.9710118969060503,0.0010078533290301395,0.9851126742200353,0.0152715969468943,0.0,0.0,0.014917828289870982,0.0,1.0,0.0,0.014876799935048979,0.9851119300608708,0.014888337468985213,0.9821168172452057,0.014365316149560041,0.001099730598539766,0.023022432113341207,0.0,0.0,1.0,0.0,0.006410256410256412,0.7142857142857153,0.0,0.001025679877151524,0.007216025706511139,0.0,0.00203280283549934,0.0,0.0,0.0,0.014360111009553311,0.0,0.0032424295061085056,0.0,0.0006641406020609334,0.0,0.38827953619555,0.014352241757825809,0.00872049315892347,0.0815295431580067,0.041666666666666664,0.0006838136029923211,0.9310344827536028,0.0,0.0,0.0,0.07780979827089335,0.03981481481481482,0.0006333873690191685,0.0,0.005168087062386917,0.005156204910541362,0.006272644634864009,0.0,0.006271250472232717,0.0,0.0,0.0001767252805513833,0.0,0.014888337468985213,0.0,0.1095505617977528,0.9310344827536028,0.00350391156508959,0.2703130935422564,0.0
0.0,0.0,0.011028679413844333,0.9717189238107807,0.0008776250898857958,0.9855430457823591,0.0152715969468943,0.0,0.0,0.0144902189614875,0.0,1.0,0.0,0.014444045129931027,0.9855772203014723,0.014430234777631057,0.9819781264859726,0.014365316149560041,0.0010053750146413834,0.026367571822117283,0.0,0.0,1.0,0.0,0.006410256410256412,0.7142857142857153,0.0,0.0009178669355191195,0.007160303500283256,0.0,0.0020270113744295416,0.0,0.0,0.0,0.014360111009553311,0.0,0.0030108273985293265,0.0,0.0006693838173403616,0.0,0.31698527107489816,0.014352241757825809,0.006164486543376936,0.0815561346593629,0.041666666666666664,0.0006838136029923211,0.9310344827536028,0.0,0.0,0.0,0.07204610951008644,0.03981481481481482,0.0006434146096896565,0.0,0.005168087062386917,0.005156204910541362,0.00619940633898991,0.0,0.004382319607102381,0.0,0.0,0.0001767252805513833,0.0,0.014430234777631057,0.0,0.10112359550561789,0.9310344827536028,0.003599348845072575,0.27136752136749465,0.0
0.0,0.0,0.010611426472207364,0.9724259507155112,0.0008889492845939994,0.9864271951118422,0.0152715969468943,0.0,0.0,0.013425215436203786,0.0,1.0,0.0,0.013569618093644209,0.9864640123296944,0.013552204619202257,0.9823268346806149,0.014365316149560041,0.001024896859585876,0.019874065328610788,0.0,0.0,1.0,0.0,0.005128205128205127,0.7142857142857153,0.0,0.0009091253456570327,0.007548037185285624,0.0,0.00203280283549934,0.0,0.0,0.0,0.014360111009553311,0.0,0.002991527222897729,0.0,0.0006676360789138855,0.0,0.32035412096521465,0.014352241757825809,0.025409712825139073,0.08371004626921238,0.041666666666666664,0.0006838136029923211,0.9310344827536028,0.0,0.0,0.0,0.07204610951008644,0.03981481481481482,0.0006333873690191685,0.0,0.005168087062386917,0.005156204910541362,0.005695354537974054,0.0,0.01752927842840952,0.0,0.0,0.0020323407263408977,0.0,0.013590379843485323,0.0,0.10112359550561789,0.9310344827536028,0.003842032214172163,0.272435897435912,0.0
0.0,0.0,0.009802024426553757,0.9731329776202416,0.0008832871872398972,0.987510001906708,0.0152715969468943,0.0,0.0,0.012561924606163899,0.0,1.0,0.0,0.012552416529494792,0.9875119254195361,0.012559648787938471,0.9801711840228244,0.014365316149560041,0.0010151359371136297,0.029712711530893346,0.0,0.0,1.0,0.0,0.007948717948717949,0.8571428571428577,0.0,0.0009149530722317575,0.0077825348031613055,0.0,0.0020270113744295416,0.0,0.0,0.0,0.014360111009553311,0.0,0.002991527222897729,0.0,0.0006676360789138855,0.0,0.410842995926042,0.014352241757825809,0.024056532852202675,0.08844333351061001,0.041666666666666664,0.0006857729542902933,0.9310344827536028,0.0,0.0877742946708464,0.0,0.07780979827089335,0.03981481481481482,0.0006434146096896565,0.0,0.005168087062386917,0.005156204910541362,0.00638034801114945,0.0,0.02168492633169626,0.0,0.0,0.002209066006892281,0.0,0.012559648787938471,0.0,0.1123595505617977,0.9310344827536028,0.003967464067864088,0.27350427350427253,0.0
0.0,0.0,0.009900903017027618,0.9738400045249721,0.0008691319438546424,0.989077001909445,0.0152715969468943,0.0,0.0,0.010924035033589519,0.0,1.0,0.0,0.010911162127495544,0.9890761504534282,0.010918114143922963,0.982675542875258,0.014365316149560041,0.0010118822962895476,0.022628886265249906,0.0,0.0,1.0,0.0,0.00358974358974359,0.7142857142857153,0.0,0.0009149530722317575,0.007877726905467279,0.0,0.00203280283549934,0.0,0.0,0.0,0.014360111009553311,0.0,0.0029529268716345317,0.0,0.0006641406020609334,0.0,0.35208398621121906,0.014352241757825809,0.03495714930085701,0.08368345476785619,0.041666666666666664,0.0006896916568862382,0.9310344827536028,0.0,0.0,0.0,0.07204610951008644,0.03981481481481482,0.0006384009893544125,0.0,0.005168087062386917,0.005156204910541362,0.005716895213231141,0.0,0.0353607857952399,0.0,0.0,0.004594857294335952,0.0,0.010918114143922963,0.0,0.1039325842696629,0.9310344827536028,0.0038938410233057847,0.27457264957263305,0.0
0.0,0.0,0.009496412579629743,0.9745470314297027,0.0008917803332710505,0.9879944761356594,0.0152715969468943,0.0,0.0,0.011923701606406212,0.0,1.0,0.0,0.011918908654163118,0.9879945941960457,0.011910669975190302,0.981550166428911,0.014365316149560041,0.0010411650637062874,0.024793388429752067,0.0,0.0,1.0,0.0,0.004358974358974359,0.7142857142857153,0.0,0.0009470055683927425,0.007763960734418679,0.0,0.0020270113744295416,0.0,0.0,0.0,0.014360111009553311,0.0,0.003039777661976724,0.0,0.0006693838173403616,0.0,0.37926982137261045,0.014352241757825809,0.02014734626371974,0.08586395787906187,0.041666666666666664,0.0006916510081842104,0.9310344827536028,0.0,0.0,0.0,0.07204610951008644,0.03981481481481482,0.0006384009893544125,0.0,0.005168087062386917,0.005156204910541362,0.006164941258578575,0.0,0.016093690970910464,0.0,0.0,0.0007069011222055263,0.0,0.011910669975190302,0.0,0.10112359550561789,0.9310344827536028,0.004005638979857283,0.2756410256409936,0.0
